Age,last_mod,tot_bath,Overall Qual,Overall Cond,Lot Area,Mas Vnr Area,Garage Area,Kitchen Qual,total_SF,Screen Porch,TotRms AbvGrd,Exter Qual,SalePrice,age*mod,overall**,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl
36,36,2.5,5,5,1680,356.0,264.0,3,1932.0,0,6,3,111750,1296,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7,6,3.5,9,5,14300,1095.0,958.0,5,5542.0,0,10,5,500000,42,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,2.5,7,5,10616,0.0,484.0,4,1984.0,0,6,4,177439,1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,3.5,9,5,11308,154.0,836.0,5,3288.0,0,10,5,335000,1,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
32,32,2.5,7,6,10480,660.0,483.0,3,2767.0,0,8,3,205000,1024,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17,17,2.0,8,5,5118,0.0,484.0,4,2633.0,0,4,4,212000,289,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6,5,3.5,8,5,3811,186.0,525.0,4,3240.0,155,5,4,246000,30,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
25,25,3.0,7,7,10825,174.0,598.0,3,2520.0,0,6,4,181900,625,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
81,9,2.0,5,7,5500,0.0,484.0,3,1852.0,0,6,3,130000,729,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
97,5,2.0,5,7,9600,0.0,360.0,3,1696.0,0,7,3,132000,485,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13,6,3.5,7,5,9317,0.0,499.0,4,2737.0,0,7,4,220000,78,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8,8,2.0,8,5,11838,0.0,522.0,5,3541.0,0,7,4,236500,64,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,3.5,8,5,8004,110.0,552.0,3,2767.0,0,8,4,263435,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
70,50,2.0,6,6,6876,0.0,400.0,3,2544.0,0,9,3,141000,3500,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,5,2.5,7,5,8396,196.0,434.0,4,2833.0,0,9,4,213000,25,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,2.0,7,5,9803,0.0,520.0,4,2428.0,0,6,4,179781,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,3.0,8,5,6240,176.0,550.0,4,2684.0,0,6,4,234250,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
32,32,3.0,8,6,15498,0.0,665.0,4,4463.0,0,10,4,287000,1024,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7,7,3.5,8,5,12891,0.0,644.0,4,2874.0,0,8,4,257500,49,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
81,57,1.0,6,5,6180,0.0,180.0,3,1946.0,0,5,3,102000,4617,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
77,57,1.0,7,7,7449,0.0,280.0,4,1745.0,0,6,3,139400,4389,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91,56,1.0,3,4,10410,0.0,936.0,3,1886.0,0,6,3,105000,5096,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
37,37,3.0,8,6,15865,0.0,621.0,4,4434.0,224,8,4,268000,1369,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40,40,2.0,6,7,19690,0.0,432.0,4,2898.0,0,8,4,274970,1600,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,3,2.0,7,5,3182,16.0,397.0,4,2440.0,0,5,4,180000,12,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
80,3,2.0,7,9,9600,0.0,360.0,4,2067.0,0,7,3,161000,240,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
64,4,1.0,4,7,11100,0.0,308.0,4,930.0,0,6,3,84900,256,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
52,52,2.0,5,5,13587,0.0,264.0,3,1976.0,0,5,3,119000,2704,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3,2,3.5,8,5,11447,674.0,892.0,4,3928.0,0,7,4,370000,6,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,2.0,7,5,7242,0.0,524.0,4,2540.0,0,6,4,175900,2,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
30,30,2.0,5,5,7018,0.0,528.0,3,2240.0,0,12,3,142953,900,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
13,12,2.5,8,5,9466,0.0,478.0,4,2988.0,217,5,4,279700,156,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
49,49,1.5,5,5,8400,0.0,331.0,3,2543.0,0,6,3,132000,2401,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,3.5,9,5,11050,204.0,736.0,5,3593.0,0,8,4,313000,81,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
86,56,1.5,4,6,11040,0.0,570.0,3,1973.0,0,7,3,108000,4816,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,4,2.5,7,5,6931,92.0,397.0,4,2402.0,0,7,4,165400,20,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11,11,2.5,6,5,12438,68.0,473.0,4,2280.0,0,6,4,187000,121,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14,13,3.5,8,5,15138,506.0,810.0,5,4256.0,0,9,4,403000,182,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
31,31,2.5,6,6,12046,298.0,551.0,4,2878.0,0,8,3,195000,961,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
46,46,2.0,6,5,9600,291.0,525.0,3,2472.0,168,6,3,158500,2116,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,4,3.5,8,5,11367,210.0,586.0,4,3054.0,0,7,4,255000,16,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
52,52,2.5,5,5,26073,0.0,484.0,3,3796.0,0,7,3,236500,2704,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,41,2.0,5,6,7150,52.0,360.0,3,1976.0,0,5,3,129250,1681,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,13,3.0,7,8,15602,0.0,484.0,3,3302.0,161,6,3,289000,663,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,32,3.0,5,4,10260,0.0,484.0,3,1872.0,0,8,3,100000,1024,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
6,6,3.5,8,5,12728,256.0,560.0,4,3970.0,0,7,4,275000,36,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9,8,2.5,8,5,11690,192.0,560.0,4,2614.0,0,7,4,207000,72,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
41,8,2.5,5,8,9230,166.0,884.0,4,2064.0,0,6,3,146000,328,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34,34,1.5,6,7,1890,380.0,264.0,3,1524.0,0,6,3,116000,1156,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12,11,3.5,7,5,9375,573.0,645.0,4,3091.0,0,8,3,219500,132,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6,6,2.0,7,5,3480,163.0,478.0,4,2810.0,0,6,4,173000,36,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
53,53,1.0,4,6,17140,0.0,284.0,3,2363.0,0,6,3,135000,2809,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,4,3.5,7,5,8749,0.0,610.0,4,2911.0,0,7,4,213000,16,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
53,12,1.0,6,5,11375,0.0,494.0,4,2266.0,0,6,3,150000,636,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,2.0,7,5,3922,72.0,648.0,4,2660.0,0,7,4,194201,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4,3,2.0,7,5,3182,16.0,457.0,4,2850.0,0,7,4,181000,12,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
49,49,1.5,6,6,9750,243.0,301.0,3,2884.0,0,7,3,157900,2401,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,3.5,7,5,13426,0.0,586.0,4,2730.0,0,7,4,217000,42,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,3,2.5,8,5,10574,0.0,1043.0,4,3035.0,0,9,4,252000,12,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,4,2.5,7,5,8726,0.0,529.0,4,2781.0,0,8,4,197000,16,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,4,2.5,7,5,7984,200.0,436.0,4,2498.0,0,7,4,189500,20,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
88,56,2.0,5,7,8248,0.0,280.0,2,1936.0,0,7,3,116000,4928,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
47,47,2.5,6,5,9790,451.0,528.0,3,2656.0,0,6,3,143000,2209,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,57,1.0,5,7,7200,0.0,276.0,3,1864.0,0,6,3,119000,3249,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
54,54,1.0,6,5,7200,0.0,240.0,3,2132.0,0,6,3,127500,2916,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2.5,6,5,8125,0.0,615.0,4,2574.0,0,7,4,200825,1,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
84,51,1.0,2,3,8088,0.0,216.0,3,996.0,0,3,3,35000,4284,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30,30,3.0,7,7,12511,168.0,1314.0,4,4260.0,208,8,4,292500,900,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
38,38,1.5,6,6,1869,127.0,280.0,3,1470.0,0,5,3,106000,1444,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
83,60,1.0,4,4,9259,0.0,440.0,3,1416.0,0,4,3,85000,4980,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7,6,3.0,8,5,16770,270.0,701.0,4,3424.0,0,8,4,286500,42,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
33,33,2.0,6,5,4043,0.0,440.0,3,2138.0,165,4,3,127500,1089,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,2.0,7,5,9000,0.0,575.0,4,2670.0,0,6,4,210400,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,4,1.5,8,5,12677,472.0,588.0,5,3036.0,0,6,5,274000,20,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,3.5,8,5,12852,0.0,612.0,4,2700.0,0,6,4,264966,1,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
97,57,2.0,4,1,10320,0.0,264.0,3,2141.0,84,6,2,50000,5529,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
95,60,3.0,5,6,10800,0.0,416.0,3,2338.0,0,7,3,139000,5700,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,3.5,7,5,19522,272.0,564.0,4,3726.0,182,7,4,300000,289,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,14,3.5,8,7,13860,0.0,538.0,5,4656.0,0,9,4,345000,518,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13,12,2.0,8,5,11927,519.0,484.0,4,3148.0,0,7,4,228000,156,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,2.5,7,5,11950,0.0,400.0,4,1778.0,0,7,4,165500,16,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
81,56,1.0,4,4,9906,0.0,210.0,3,2014.0,0,8,3,107000,4536,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,2.5,8,5,4923,0.0,682.0,5,3186.0,224,5,4,286000,42,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
89,59,1.0,4,5,7879,0.0,0.0,3,1440.0,0,4,3,34900,5251,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
42,42,1.0,5,5,7800,0.0,288.0,3,1824.0,0,5,3,115000,1764,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,3,2.0,8,5,3196,40.0,400.0,4,2729.0,0,7,4,215000,9,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
94,15,2.0,7,8,9928,0.0,216.0,3,2616.0,0,8,3,179900,1410,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
25,25,2.5,8,5,6820,0.0,528.0,4,2990.0,140,4,4,212000,625,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,2.5,8,5,13128,216.0,527.0,4,3138.0,0,7,4,250000,1,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
78,56,1.0,5,6,6240,0.0,225.0,3,2618.0,0,8,3,149000,4368,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,12,3.5,6,5,8000,0.0,431.0,3,2431.0,0,8,3,188000,156,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,5,1.0,3,8,10410,0.0,371.0,4,1426.0,0,5,3,99800,380,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
117,9,1.5,7,8,10800,0.0,704.0,3,3272.0,0,8,3,159500,1053,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,6,3.5,7,5,13300,0.0,400.0,4,1758.0,0,7,4,184500,36,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,2.5,8,5,9588,270.0,868.0,5,4056.0,0,10,4,276000,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,31,3.5,6,6,2308,0.0,440.0,4,2352.0,0,7,3,155000,961,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
40,9,2.0,5,5,13383,176.0,504.0,3,2592.0,0,7,3,160000,360,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,42,1.5,5,6,9350,0.0,480.0,3,2160.0,0,7,3,157500,1764,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,15,4.0,8,5,9892,0.0,482.0,4,3482.0,0,6,4,285000,240,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
108,5,5.0,5,7,8777,0.0,0.0,3,3472.0,0,9,3,145900,540,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
12,12,2.5,7,5,10541,0.0,472.0,4,2709.0,0,8,4,229000,144,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
62,58,1.0,4,7,5940,0.0,280.0,3,896.0,0,4,3,79000,3596,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
82,14,3.0,4,7,10284,0.0,580.0,3,2432.0,0,6,3,128500,1148,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,3.5,8,5,9660,242.0,885.0,4,3020.0,0,7,4,286000,64,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12,12,2.5,6,5,10179,0.0,470.0,3,2553.0,0,7,3,189500,144,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
56,56,1.5,5,5,9533,140.0,616.0,3,1210.0,0,7,3,102900,3136,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
60,13,1.5,5,6,5830,0.0,363.0,3,2600.0,0,7,3,128500,780,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
54,3,2.0,5,6,12099,0.0,371.0,3,2432.0,0,7,3,156000,162,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,2.5,8,5,12665,245.0,642.0,4,3576.0,0,9,4,281213,2,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
48,1,3.0,7,7,27650,0.0,505.0,4,2654.0,0,9,3,242000,48,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
49,49,3.0,6,5,17600,30.0,498.0,3,2956.0,0,6,3,157500,2401,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,2,2.5,7,5,7162,190.0,616.0,4,2520.0,0,8,4,196500,6,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,3.0,7,5,8685,0.0,591.0,3,2850.0,0,5,3,193000,64,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
68,55,2.0,5,8,6240,0.0,280.0,3,1994.0,0,7,3,132000,3740,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
106,36,2.0,7,7,6451,0.0,576.0,3,2140.0,0,7,3,139900,3816,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,51,2.0,6,6,8760,220.0,312.0,3,2388.0,0,6,3,148000,2601,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,3.5,8,5,12568,246.0,774.0,5,2713.0,0,8,4,281500,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,2.5,8,5,13069,502.0,916.0,5,4662.0,0,11,4,342000,9,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
31,31,3.0,6,6,11080,257.0,528.0,3,2338.0,0,6,3,148000,961,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36,36,2.0,5,4,10759,0.0,490.0,3,2642.0,0,5,3,140000,1296,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,15,2.0,5,7,8973,85.0,750.0,5,2061.0,0,6,3,150000,720,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12,11,3.5,7,5,10990,0.0,576.0,4,3189.0,0,12,4,279500,132,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,2,2.0,6,5,3675,76.0,525.0,4,1619.0,0,5,3,140000,4,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
28,28,2.0,6,5,8385,0.0,616.0,3,3328.0,0,10,3,145000,784,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
11,11,3.0,7,5,5858,0.0,511.0,4,2742.0,0,5,4,184000,121,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
32,32,2.0,8,6,3880,0.0,484.0,4,2452.0,0,4,4,206000,1024,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
35,35,1.5,4,4,1504,0.0,253.0,3,1638.0,0,5,3,85500,1225,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
74,13,1.5,6,7,11988,0.0,240.0,3,2375.0,0,6,3,188700,962,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31,23,2.0,6,6,10928,101.0,484.0,3,3098.0,0,7,3,200000,713,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
19,18,2.5,7,6,10778,0.0,462.0,4,2115.0,0,4,4,162000,342,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,11,1.0,5,8,10200,0.0,240.0,3,1344.0,0,4,3,108000,748,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
34,34,3.0,5,7,9373,161.0,478.0,3,3242.0,490,7,3,213000,1156,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,3.0,8,5,12085,328.0,928.0,5,3468.0,0,7,4,318000,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
111,44,2.0,5,5,8100,0.0,360.0,3,2987.0,0,11,3,106000,4884,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,56,2.0,6,7,19950,0.0,795.0,3,2681.0,180,8,3,235000,4368,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
51,51,2.5,4,5,9320,0.0,0.0,3,2175.0,0,6,3,128950,2601,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
47,47,2.5,6,5,10197,491.0,504.0,3,2724.0,0,6,3,163000,2209,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
67,57,2.5,5,6,8160,0.0,240.0,3,1890.0,0,7,3,126000,3819,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,2.5,7,5,11426,0.0,484.0,4,3444.0,0,6,3,200000,25,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
49,49,1.5,5,5,11344,180.0,315.0,3,2398.0,0,7,3,144000,2401,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
46,46,2.0,5,4,8000,0.0,0.0,3,3600.0,0,10,3,141000,2116,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9,8,3.5,8,5,11002,0.0,758.0,4,3971.0,0,9,4,322500,72,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12,12,2.0,7,5,12137,442.0,598.0,4,3310.0,0,6,3,224900,144,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
86,5,3.5,5,6,21384,0.0,528.0,4,2900.0,0,6,3,223500,430,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
53,53,1.0,4,3,8926,0.0,288.0,3,1632.0,160,5,3,112000,2809,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,10,2.5,6,5,8702,0.0,470.0,3,2530.0,0,7,3,187500,110,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
87,59,1.5,1,1,10020,0.0,0.0,2,1587.0,0,4,2,61000,5133,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
89,9,1.0,6,8,12354,0.0,528.0,4,1880.0,0,7,3,110000,801,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
73,5,1.0,3,6,4130,0.0,0.0,3,999.0,0,5,4,52000,365,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,3.0,6,5,6289,256.0,460.0,4,2724.0,0,6,4,207000,2,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
97,58,1.5,5,6,8525,0.0,0.0,3,2904.0,0,7,3,130000,5626,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39,39,2.0,4,5,10791,0.0,516.0,3,1296.0,0,6,3,90000,1521,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
17,17,1.5,5,5,10429,0.0,440.0,3,1911.0,0,6,3,130000,289,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98,15,1.0,5,8,7438,0.0,576.0,3,1756.0,0,5,3,127000,1470,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2.0,9,5,11670,302.0,788.0,5,3810.0,0,8,5,320000,1,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
86,56,2.0,5,6,10800,0.0,720.0,3,2250.0,0,5,3,120000,4816,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,6,2.5,7,5,11920,122.0,484.0,4,2490.0,0,8,4,181000,36,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
53,53,1.0,4,5,9450,0.0,400.0,3,1788.0,0,5,3,110000,2809,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
89,59,2.0,4,6,7627,0.0,0.0,2,2301.0,0,8,2,94550,5251,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
